13:11 31/5/2023,"1,28"
13:11 31/5/2023,"3,68"
13:10 31/5/2023,"42,09"
13:09 31/5/2023,"2,14"
13:09 31/5/2023,"3,30"
13:08 31/5/2023,"1,95"
13:08 31/5/2023,"10,35"
13:08 31/5/2023,"10,35"
13:07 31/5/2023,"11,66"
13:06 31/5/2023,"10,01"
13:05 31/5/2023,"3,31"
13:05 31/5/2023,"8,42"
13:04 31/5/2023,"1,48"
13:04 31/5/2023,"1,51"
13:04 31/5/2023,"1,43"
13:03 31/5/2023,"1,21"
13:03 31/5/2023,"2,22"
13:02 31/5/2023,"2,72"
13:02 31/5/2023,"3,01"
13:02 31/5/2023,"1,82"
13:01 31/5/2023,"1,08"
13:01 31/5/2023,"1,00"
13:01 31/5/2023,"4,06"
13:00 31/5/2023,"1,52"
13:00 31/5/2023,"1,35"
13:00 31/5/2023,"1,18"
12:59 31/5/2023,"4,62"
12:59 31/5/2023,"3,69"
12:58 31/5/2023,"1,00"
12:58 31/5/2023,"4,69"
12:57 31/5/2023,"1,98"
12:57 31/5/2023,"1,46"
12:57 31/5/2023,"1,39"
12:56 31/5/2023,"33,88"
12:55 31/5/2023,"1,41"
12:55 31/5/2023,"1,09"
12:54 31/5/2023,"25,00"
12:54 31/5/2023,"25,00"
12:54 31/5/2023,"2,39"
12:53 31/5/2023,"4,18"
12:53 31/5/2023,"1,21"
12:52 31/5/2023,"2,08"
12:51 31/5/2023,"29,38"
12:51 31/5/2023,"1,21"
12:51 31/5/2023,"1,51"
12:50 31/5/2023,"1,14"
12:49 31/5/2023,"57,65"
12:47 31/5/2023,"187,38"
12:47 31/5/2023,"7,52"
12:46 31/5/2023,"2,29"
12:46 31/5/2023,"3,50"
12:45 31/5/2023,"1,70"
12:45 31/5/2023,"1,86"
12:45 31/5/2023,"1,55"
12:44 31/5/2023,"1,25"
12:44 31/5/2023,"1,23"
12:43 31/5/2023,"7,33"
12:43 31/5/2023,"1,83"
12:43 31/5/2023,"1,29"
12:42 31/5/2023,"6,40"
12:42 31/5/2023,"4,11"
12:41 31/5/2023,"1,02"
12:41 31/5/2023,"2,40"
12:41 31/5/2023,"1,77"
12:40 31/5/2023,"3,54"
12:40 31/5/2023,"1,48"
12:39 31/5/2023,"2,28"
12:39 31/5/2023,"2,56"
12:38 31/5/2023,"1,69"
12:37 31/5/2023,"63,77"
12:37 31/5/2023,"1,76"
12:36 31/5/2023,"3,76"
12:36 31/5/2023,"1,52"
12:36 31/5/2023,"1,47"
12:35 31/5/2023,"1,16"
12:35 31/5/2023,"1,87"
12:35 31/5/2023,"1,25"
12:34 31/5/2023,"2,90"
12:34 31/5/2023,"1,55"
12:33 31/5/2023,"2,61"
12:33 31/5/2023,"1,52"
12:33 31/5/2023,"1,24"
12:33 31/5/2023,"1,63"
12:32 31/5/2023,"3,95"
12:32 31/5/2023,"1,22"
12:32 31/5/2023,"1,12"
12:31 31/5/2023,"1,14"
12:31 31/5/2023,"5,96"
12:30 31/5/2023,"7,94"
12:29 31/5/2023,"3,12"
12:29 31/5/2023,"7,33"
12:28 31/5/2023,"5,08"
12:26 31/5/2023,"375,81"
12:26 31/5/2023,"1,03"
12:26 31/5/2023,"1,37"
12:25 31/5/2023,"3,78"
12:24 31/5/2023,"3,91"
12:24 31/5/2023,"3,91"
12:24 31/5/2023,"1,36"
12:24 31/5/2023,"1,22"
12:23 31/5/2023,"3,86"
12:23 31/5/2023,"2,41"
12:22 31/5/2023,"2,74"
12:22 31/5/2023,"1,56"
12:22 31/5/2023,"1,00"
12:22 31/5/2023,"1,26"
12:21 31/5/2023,"3,39"
12:20 31/5/2023,"29,71"
12:19 31/5/2023,"5,18"
12:19 31/5/2023,"1,11"
12:19 31/5/2023,"1,64"
12:18 31/5/2023,"2,34"
12:18 31/5/2023,"1,14"
12:17 31/5/2023,"14,37"
12:17 31/5/2023,"1,04"
12:16 31/5/2023,"3,68"
12:16 31/5/2023,"5,41"
12:16 31/5/2023,"5,41"
12:16 31/5/2023,"1,24"
12:15 31/5/2023,"2,50"
12:14 31/5/2023,"3,91"
12:14 31/5/2023,"1,49"
12:14 31/5/2023,"3,40"
12:13 31/5/2023,"3,04"
12:13 31/5/2023,"1,37"
12:12 31/5/2023,"2,30"
12:12 31/5/2023,"1,34"
12:12 31/5/2023,"1,57"
12:11 31/5/2023,"11,16"
12:11 31/5/2023,"2,49"
12:10 31/5/2023,"1,10"
12:10 31/5/2023,"3,87"
12:09 31/5/2023,"1,65"
12:09 31/5/2023,"2,32"
12:08 31/5/2023,"6,93"
12:08 31/5/2023,"1,02"
12:08 31/5/2023,"1,53"
12:08 31/5/2023,"1,53"
12:07 31/5/2023,"1,21"
12:07 31/5/2023,"2,43"
12:06 31/5/2023,"39,34"
12:06 31/5/2023,"1,09"
12:05 31/5/2023,"5,05"
12:05 31/5/2023,"1,36"
12:04 31/5/2023,"1,40"
12:04 31/5/2023,"1,39"
12:03 31/5/2023,"4,17"
12:03 31/5/2023,"6,54"
12:02 31/5/2023,"1,76"
12:02 31/5/2023,"1,13"
12:02 31/5/2023,"1,85"
12:02 31/5/2023,"1,51"
12:01 31/5/2023,"2,45"
12:00 31/5/2023,"6,33"
12:00 31/5/2023,"9,49"
11:59 31/5/2023,"5,03"
11:58 31/5/2023,"2,70"
11:58 31/5/2023,"4,17"
11:58 31/5/2023,"1,05"
11:57 31/5/2023,"1,19"
11:57 31/5/2023,"1,01"
11:57 31/5/2023,"1,76"
11:57 31/5/2023,"1,03"
11:56 31/5/2023,"5,20"
11:56 31/5/2023,"1,37"
11:55 31/5/2023,"1,54"
11:55 31/5/2023,"1,74"
11:55 31/5/2023,"1,57"
11:54 31/5/2023,"3,25"
11:54 31/5/2023,"1,01"
11:54 31/5/2023,"2,05"
11:53 31/5/2023,"3,23"
11:52 31/5/2023,"5,36"
11:52 31/5/2023,"3,72"
11:51 31/5/2023,"2,58"
11:51 31/5/2023,"1,13"
11:51 31/5/2023,"1,04"
11:50 31/5/2023,"2,99"
11:50 31/5/2023,"1,47"
11:50 31/5/2023,"4,98"
11:49 31/5/2023,"1,62"
11:48 31/5/2023,"22,36"
11:48 31/5/2023,"1,13"
11:48 31/5/2023,"1,56"
11:47 31/5/2023,"2,98"
11:47 31/5/2023,"1,52"
11:46 31/5/2023,"1,58"
